# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: perched water table depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-perched_water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow [m3SWE/d]
# Region: surface domain
# Reduction: integral
# Variable: snow-precipitation
# Number of Vectors: 1
# =============================================================================
"time [d]" "water content [mol]" "surface water content [mol]" "snow water content [mol]" "evaporation [m3/d]" "discharge [mol/d]" "surface-subsurface exchange [mol/d]" "thaw depth [m]" "water table depth [m]" "perched water table depth [m]" "rain [m3/d]" "snow [m3SWE/d]"
2.200000000000e+02 1.738966597569e+10 8.481988988947e+04 2.945691387664e+06 7.649016579467e-01 1.696892962835e+06 -5.190358755737e+06 1.723584409327e-02 3.318420378080e-01 3.318420378080e-01 1.191774191944e+02 0.000000000000e+00
2.210000000000e+02 1.739341577770e+10 8.554462200895e+04 2.879593512702e+05 3.037830279728e+00 2.003924038224e+06 -3.939159292213e+06 3.022358440933e-01 3.148268370805e-01 3.148268370805e-01 5.884227425299e+01 0.000000000000e+00
2.220000000000e+02 1.739040079909e+10 8.466583254059e+04 7.905730175723e+02 2.406680762355e+01 1.968370699013e+06 1.699822986860e+06 3.765214696514e-01 3.243344374443e-01 3.243344374443e-01 0.000000000000e+00 0.000000000000e+00
2.230000000000e+02 1.738670583785e+10 7.516020656934e+04 3.064114432263e+01 3.500779245804e+01 1.763588828782e+06 1.784217924322e+06 3.878802510035e-01 3.441299339377e-01 3.441299339377e-01 0.000000000000e+00 0.000000000000e+00
2.240000000000e+02 1.738311266370e+10 6.691642582961e+04 3.063820696302e+01 3.914256396663e+01 1.429953491200e+06 1.454299062488e+06 3.901520072739e-01 3.799710487547e-01 3.799710487547e-01 0.000000000000e+00 0.000000000000e+00
2.250000000000e+02 1.738010317186e+10 6.013245461305e+04 3.063280662764e+01 3.312535512743e+01 1.178880726563e+06 1.195607529507e+06 3.901520072739e-01 3.857144932116e-01 3.857144932116e-01 0.000000000000e+00 0.000000000000e+00
2.260000000000e+02 1.738128931213e+10 7.360717797835e+04 3.063914407100e+01 2.040265045586e+01 1.277841384581e+06 -2.304627323980e+06 3.901520072739e-01 3.847144932115e-01 3.847144932115e-01 6.506403464156e+01 0.000000000000e+00
2.270000000000e+02 1.738212442666e+10 6.241030032001e+04 3.065022926152e+01 1.797028824471e+01 1.393801994947e+06 -1.817813369574e+06 3.901520072739e-01 3.812068928479e-01 3.812068928479e-01 5.794337588110e+01 0.000000000000e+00
2.280000000000e+02 1.738357907386e+10 7.634563772813e+04 3.064848148908e+01 1.399476373261e+01 1.365342934758e+06 -2.220778966931e+06 3.901520072739e-01 3.799710487547e-01 3.799710487547e-01 6.506301538601e+01 0.000000000000e+00
2.290000000000e+02 1.738704569441e+10 7.982316761537e+04 3.065015963269e+01 9.351464366645e+00 1.730085301682e+06 -3.979111598487e+06 3.901520072739e-01 3.451299339378e-01 3.451299339378e-01 1.030580206834e+02 0.000000000000e+00
2.300000000000e+02 1.738671539663e+10 7.168351434959e+04 3.064988377722e+01 1.693403746090e+01 1.644529156573e+06 -5.952485882021e+05 3.901520072739e-01 3.473657780311e-01 3.473657780311e-01 4.046900485466e+01 0.000000000000e+00
2.310000000000e+02 1.738439497442e+10 6.746802885282e+04 3.064956245225e+01 1.683801460066e+01 1.390210111735e+06 1.399420319560e+06 3.901520072739e-01 3.764634483911e-01 3.764634483911e-01 0.000000000000e+00 0.000000000000e+00
2.320000000000e+02 1.738224602630e+10 1.211699568691e+05 3.065302854963e+01 1.736876205576e+01 1.131222602321e+06 1.201797156820e+06 3.901520072739e-01 3.834786491183e-01 3.834786491183e-01 0.000000000000e+00 0.000000000000e+00
2.330000000000e+02 1.738015243574e+10 1.151956190049e+06 3.065037781226e+01 1.914822505309e+01 0.000000000000e+00 1.103297763628e+06 0.000000000000e+00 3.947665452480e-01 3.947665452480e-01 0.000000000000e+00 0.000000000000e+00
2.340000000000e+02 1.737817734343e+10 1.825825306036e+06 3.064814623429e+01 1.875168341433e+01 2.604089458284e+05 9.601463694987e+05 3.683726506398e-01 3.982741456116e-01 3.982741456116e-01 0.000000000000e+00 0.000000000000e+00
2.350000000000e+02 1.737636465511e+10 2.541399201736e+06 3.064286938119e+01 1.737786712151e+01 1.325687641367e+05 8.589332843780e+05 0.000000000000e+00 4.095979539185e-01 4.095979539185e-01 0.000000000000e+00 0.000000000000e+00
2.360000000000e+02 1.737482839737e+10 3.301677887417e+06 3.063666322576e+01 1.398058489118e+01 0.000000000000e+00 7.677707644076e+05 5.800000000001e-02 4.118697101889e-01 4.118697101889e-01 0.000000000000e+00 0.000000000000e+00
2.370000000000e+02 1.737315415617e+10 3.255602552185e+06 3.063340279869e+01 1.732142818376e+01 7.589020134950e+05 7.183937511555e+05 3.456550879355e-01 4.219576744026e-01 4.219576744026e-01 0.000000000000e+00 0.000000000000e+00
2.380000000000e+02 1.737495548593e+10 3.138242012766e+06 3.063558004333e+01 1.467740515730e+01 1.019443369938e+06 -2.612770918622e+06 3.706444069102e-01 4.118697101889e-01 4.118697101889e-01 6.338345184244e+01 0.000000000000e+00
2.390000000000e+02 1.737618757922e+10 3.285341190611e+06 3.063310151721e+01 1.497707518136e+01 8.477922366596e+05 -2.057063633422e+06 3.706444069102e-01 4.083621098253e-01 4.083621098253e-01 5.509853118272e+01 0.000000000000e+00
2.400000000000e+02 1.737473191762e+10 3.192547827442e+06 3.062876348420e+01 1.172560687000e+01 8.976442444446e+05 8.068049141765e+05 3.706444069102e-01 4.118697101889e-01 4.118697101889e-01 0.000000000000e+00 0.000000000000e+00
2.410000000000e+02 1.737727419623e+10 3.148936844832e+06 3.063311032621e+01 1.049752497317e+01 1.085111928027e+06 -3.124113252454e+06 3.706444069102e-01 4.005459018820e-01 4.005459018820e-01 7.506599125763e+01 0.000000000000e+00
2.420000000000e+02 1.737898607842e+10 3.902811562202e+06 3.062628080828e+01 1.164742063458e+01 4.149182870022e+05 -2.352328330412e+06 0.000000000000e+00 4.005459018820e-01 4.005459018820e-01 6.354703921436e+01 0.000000000000e+00
2.430000000000e+02 1.737792282549e+10 4.349753382428e+06 3.062773338659e+01 3.439726558849e+00 4.253910965689e+05 8.760604765293e+05 3.580497814649e-01 3.982741456116e-01 3.982741456116e-01 0.000000000000e+00 0.000000000000e+00
2.440000000000e+02 1.737885923341e+10 4.458561738257e+06 3.062758692303e+01 1.017552731368e+01 9.588858438426e+05 -1.498917792977e+06 3.661008943694e-01 3.960023893412e-01 3.960023893412e-01 4.628193425131e+01 0.000000000000e+00
2.450000000000e+02 1.737979139364e+10 5.222285100144e+06 1.936846841778e+06 3.145327856900e+00 3.403939811120e+05 -1.117071948597e+06 0.000000000000e+00 3.982741456116e-01 3.982741456116e-01 4.006325150897e+01 3.466525447714e+01
2.460000000000e+02 1.737889894083e+10 5.342004976689e+06 5.337355237383e+06 -4.292544406490e-01 7.727305880643e+05 8.924504646099e+05 0.000000000000e+00 4.060903535549e-01 4.060903535549e-01 0.000000000000e+00 6.083736809247e+01
2.470000000000e+02 1.737807133257e+10 5.391005877806e+06 6.569797522073e+06 -3.490800767845e-01 7.786073772215e+05 8.276082783383e+05 0.000000000000e+00 4.083621098253e-01 4.083621098253e-01 0.000000000000e+00 2.185571456544e+01
2.480000000000e+02 1.737729038240e+10 5.463948821062e+06 6.583140011481e+06 -2.408172579916e-01 7.080061998746e+05 7.809491431300e+05 0.000000000000e+00 4.174141618617e-01 4.174141618617e-01 0.000000000000e+00 0.000000000000e+00
2.490000000000e+02 1.737656528932e+10 5.620473814795e+06 6.582498484013e+06 1.033594531995e-02 5.685663576420e+05 7.250913513754e+05 0.000000000000e+00 4.390032927260e-01 4.390032927259e-01 0.000000000000e+00 0.000000000000e+00
2.500000000000e+02 1.737590469349e+10 5.800293023426e+06 6.572876730839e+06 1.733103076247e-01 4.807769902733e+05 6.605961989038e+05 0.000000000000e+00 4.468195006692e-01 4.468195006692e-01 0.000000000000e+00 0.000000000000e+00
2.510000000000e+02 1.737529603337e+10 6.011521022025e+06 6.560299343856e+06 2.238899116763e-01 3.974311960625e+05 6.086591946621e+05 0.000000000000e+00 4.523639523420e-01 4.523639523420e-01 0.000000000000e+00 0.000000000000e+00
2.520000000000e+02 1.737474574730e+10 6.265647138244e+06 6.540802728935e+06 3.514210590593e-01 2.961595473963e+05 5.502856636154e+05 0.000000000000e+00 4.804984740111e-01 4.804984740111e-01 0.000000000000e+00 0.000000000000e+00
2.530000000000e+02 1.737424533359e+10 6.525987466606e+06 6.514619437115e+06 4.687443389995e-01 2.400722459473e+05 5.004125743090e+05 0.000000000000e+00 5.270201856602e-01 5.270201856602e-01 0.000000000000e+00 0.000000000000e+00
2.540000000000e+02 1.737378435828e+10 6.697360012816e+06 6.505367716914e+06 1.710738948584e-01 2.896037571343e+05 4.609763033446e+05 0.000000000000e+00 5.325646373330e-01 5.325646373330e-01 0.000000000000e+00 0.000000000000e+00
2.550000000000e+02 1.737334733031e+10 6.833941585988e+06 6.493541184053e+06 2.112536430779e-01 3.004470396436e+05 4.370286128150e+05 0.000000000000e+00 5.551547073292e-01 5.551547073292e-01 0.000000000000e+00 0.000000000000e+00
2.560000000000e+02 1.737293339861e+10 6.958030849715e+06 6.491755010172e+06 3.381279581740e-02 2.898423275773e+05 4.139315913048e+05 0.000000000000e+00 5.606991590021e-01 5.606991590021e-01 0.000000000000e+00 0.000000000000e+00
2.570000000000e+02 1.737253959951e+10 7.118307385886e+06 1.156903392360e+07 -2.432322453362e-01 2.335221252318e+05 3.937986614028e+05 0.000000000000e+00 5.662436106749e-01 5.662436106749e-01 0.000000000000e+00 9.124064970817e+01
2.580000000000e+02 1.737216484148e+10 7.217821060677e+06 2.210801767248e+07 -8.271094144113e-02 2.752444384069e+05 3.747581131975e+05 0.000000000000e+00 5.888336806711e-01 5.888336806711e-01 0.000000000000e+00 1.897976513792e+02
2.590000000000e+02 1.737179957210e+10 7.254951308938e+06 2.743473137525e+07 -5.620185494975e-02 3.281388098524e+05 3.652690581140e+05 0.000000000000e+00 5.888336806711e-01 5.888336806711e-01 0.000000000000e+00 9.591352565847e+01
2.600000000000e+02 1.737144290260e+10 7.293701991422e+06 2.744171725399e+07 -1.256091969030e-01 3.179181490247e+05 3.566688315083e+05 0.000000000000e+00 5.943781323440e-01 5.943781323439e-01 0.000000000000e+00 0.000000000000e+00
2.610000000000e+02 1.737109492641e+10 7.340257594318e+06 2.744757226640e+07 -1.060054528013e-01 3.014197875447e+05 3.479753904407e+05 0.000000000000e+00 5.943781323440e-01 5.943781323439e-01 0.000000000000e+00 0.000000000000e+00
2.620000000000e+02 1.737075525366e+10 7.379202900381e+06 2.746865267820e+07 -3.784936567608e-01 3.007277970238e+05 3.396731030864e+05 0.000000000000e+00 6.330836360498e-01 6.330836360498e-01 0.000000000000e+00 0.000000000000e+00
2.630000000000e+02 1.737042323730e+10 7.431855021167e+06 2.749562297720e+07 -4.887412531318e-01 2.793638653320e+05 3.320159861186e+05 0.000000000000e+00 7.011362431282e-01 7.011362431282e-01 0.000000000000e+00 0.000000000000e+00
2.640000000000e+02 1.737010323250e+10 7.545871573784e+06 2.750878247604e+07 -2.457320657655e-01 2.059887185945e+05 3.200052712107e+05 0.000000000000e+00 7.011362431282e-01 7.011362431282e-01 0.000000000000e+00 0.000000000000e+00
2.650000000000e+02 1.736979627679e+10 7.719232168504e+06 2.751343438355e+07 -9.909803726974e-02 1.335941907792e+05 3.069547854992e+05 0.000000000000e+00 7.181818614516e-01 7.181818614516e-01 0.000000000000e+00 0.000000000000e+00
2.660000000000e+02 1.736950437380e+10 7.927663887004e+06 2.751260284520e+07 3.387846143222e-03 8.347071500818e+04 2.919024335091e+05 0.000000000000e+00 7.352274797750e-01 7.352274797749e-01 0.000000000000e+00 0.000000000000e+00
2.670000000000e+02 1.736922652994e+10 8.138168026302e+06 2.751030071162e+07 3.618087956736e-02 6.733991848433e+04 2.778440577815e+05 0.000000000000e+00 7.739329834808e-01 7.739329834808e-01 0.000000000000e+00 0.000000000000e+00
2.680000000000e+02 1.736896120210e+10 8.365995041879e+06 2.750821592232e+07 2.194819012151e-02 3.750046219208e+04 2.653274777692e+05 0.000000000000e+00 7.965230534770e-01 7.965230534770e-01 0.000000000000e+00 0.000000000000e+00
2.690000000000e+02 1.736870798393e+10 8.594071358086e+06 2.750673285699e+07 2.859805664111e-02 2.514172928583e+04 2.532180454926e+05 0.000000000000e+00 8.306142901238e-01 8.306142901238e-01 0.000000000000e+00 0.000000000000e+00
2.700000000000e+02 1.736846154130e+10 8.734091103026e+06 2.855357405596e+07 -4.438547462097e-01 1.064214862178e+05 2.464412311580e+05 0.000000000000e+00 9.714566130176e-01 9.714566130176e-01 0.000000000000e+00 1.839183436412e+01
2.710000000000e+02 1.736821866257e+10 8.837945640963e+06 2.935228639121e+07 -6.744132723324e-01 1.390244132299e+05 2.428789511671e+05 0.000000000000e+00 9.885022313410e-01 9.885022313410e-01 0.000000000000e+00 1.371652418686e+01
2.720000000000e+02 1.736798026499e+10 8.956280054168e+06 2.939050295201e+07 -6.889744870351e-01 1.200627492189e+05 2.383971624238e+05 0.000000000000e+00 1.005547849664e+00 1.005547849664e+00 0.000000000000e+00 0.000000000000e+00
2.730000000000e+02 1.736774582977e+10 9.072705575332e+06 3.004826679383e+07 -7.361047519802e-01 1.180091758707e+05 2.344346970344e+05 0.000000000000e+00 1.022593467988e+00 1.022593467988e+00 0.000000000000e+00 1.111702015553e+01
2.740000000000e+02 1.736751511447e+10 9.195098122737e+06 3.052072438483e+07 -6.233664566448e-01 1.083224902698e+05 2.307150376749e+05 0.000000000000e+00 1.078344590017e+00 1.078344590017e+00 0.000000000000e+00 7.894056476624e+00
2.750000000000e+02 1.736728863879e+10 9.331643611754e+06 3.055159110147e+07 -5.632827683326e-01 8.992897324901e+04 2.264744622665e+05 0.000000000000e+00 1.078344590017e+00 1.078344590017e+00 0.000000000000e+00 0.000000000000e+00
2.760000000000e+02 1.736706675472e+10 9.475143056089e+06 3.058189280930e+07 -5.506148820715e-01 7.838360162423e+04 2.218830459586e+05 0.000000000000e+00 1.185102700801e+00 1.185102700801e+00 0.000000000000e+00 0.000000000000e+00
2.770000000000e+02 1.736684912083e+10 9.667155134215e+06 3.059052353308e+07 -2.022696471569e-01 2.562129106599e+04 2.176333691929e+05 0.000000000000e+00 1.255421528388e+00 1.255421528388e+00 0.000000000000e+00 0.000000000000e+00
2.780000000000e+02 1.736663833395e+10 9.861324502936e+06 3.061688426026e+07 -4.484549264231e-01 1.661643090528e+04 2.107857996263e+05 0.000000000000e+00 1.345256862527e+00 1.345256862527e+00 0.000000000000e+00 0.000000000000e+00
2.790000000000e+02 1.736643071014e+10 9.996718128424e+06 3.245584114306e+07 -7.174809821047e-01 7.223038201077e+04 2.076240074984e+05 0.000000000000e+00 1.362302480851e+00 1.362302480851e+00 0.000000000000e+00 3.241359303007e+01
2.800000000000e+02 1.736622574894e+10 1.012298735044e+07 3.726195542277e+07 -6.887181194951e-01 7.869083965571e+04 2.049600616702e+05 0.000000000000e+00 1.452014973311e+00 1.452014973311e+00 0.000000000000e+00 8.591061986353e+01
2.810000000000e+02 1.736602292868e+10 1.023877472817e+07 4.265177797053e+07 -6.025303281102e-01 8.703233088006e+04 2.028197086113e+05 0.000000000000e+00 1.490720477017e+00 1.490720477017e+00 0.000000000000e+00 9.651920864812e+01
2.820000000000e+02 1.736582361912e+10 1.039646000131e+07 4.577642129643e+07 -2.385850873360e-01 4.162393735720e+04 1.993092104991e+05 0.000000000000e+00 1.529425980723e+00 1.529425980723e+00 0.000000000000e+00 5.612643389307e+01
2.830000000000e+02 1.736562941159e+10 1.056503231254e+07 4.835399523066e+07 -1.740204182624e-01 2.563542584129e+04 1.942077370692e+05 0.000000000000e+00 1.619138473184e+00 1.619138473184e+00 0.000000000000e+00 4.626563141970e+01
2.840000000000e+02 1.736543791615e+10 1.068231265052e+07 4.963158732504e+07 -3.740247300415e-01 7.421561801242e+04 1.914959559918e+05 0.000000000000e+00 1.708973807323e+00 1.708973807323e+00 0.000000000000e+00 2.263164402814e+01
2.850000000000e+02 1.736524945151e+10 1.083738598293e+07 4.963759051896e+07 -1.968313303233e-01 3.339064528469e+04 1.884639776947e+05 0.000000000000e+00 1.798686299784e+00 1.798686299784e+00 0.000000000000e+00 0.000000000000e+00
2.860000000000e+02 1.736506445420e+10 1.102238329471e+07 4.963202366989e+07 -1.542157041216e-02 0.000000000000e+00 1.849973117775e+05 0.000000000000e+00 1.876097307195e+00 1.876097307195e+00 0.000000000000e+00 0.000000000000e+00
2.870000000000e+02 1.736488483337e+10 1.120200412651e+07 4.962651932937e+07 -2.809752475977e-02 0.000000000000e+00 1.796208318054e+05 0.000000000000e+00 2.072529810168e+00 2.072529810168e+00 0.000000000000e+00 0.000000000000e+00
2.880000000000e+02 1.736471588573e+10 1.137095176121e+07 5.595322425491e+07 -4.763681407587e-02 0.000000000000e+00 1.689476346956e+05 0.000000000000e+00 2.179287920952e+00 2.179287920952e+00 0.000000000000e+00 1.139567550864e+02
2.890000000000e+02 1.736455784645e+10 1.152899104736e+07 5.969569615082e+07 -9.303370610401e-02 0.000000000000e+00 1.580392861566e+05 0.000000000000e+00 2.230417751385e+00 2.230417751385e+00 0.000000000000e+00 6.730953186045e+01
2.900000000000e+02 1.736440377120e+10 1.168306629555e+07 5.969514818951e+07 -5.109750632217e-02 0.000000000000e+00 1.540752481812e+05 0.000000000000e+00 2.281424740140e+00 2.281424740140e+00 0.000000000000e+00 0.000000000000e+00
2.910000000000e+02 1.736425062962e+10 1.183620787403e+07 5.969260066046e+07 -2.417952549866e-02 0.000000000000e+00 1.531415784851e+05 0.000000000000e+00 2.281424740140e+00 2.281424740140e+00 0.000000000000e+00 0.000000000000e+00
2.920000000000e+02 1.736409855863e+10 1.198827886699e+07 5.971219086345e+07 -2.855599280650e-01 0.000000000000e+00 1.520709929625e+05 0.000000000000e+00 2.320130243846e+00 2.320130243846e+00 0.000000000000e+00 0.000000000000e+00
2.930000000000e+02 1.736394317689e+10 1.214366060343e+07 5.971414532550e+07 -1.639694970428e-01 0.000000000000e+00 1.553817364411e+05 0.000000000000e+00 2.320130243846e+00 2.320130243846e+00 0.000000000000e+00 0.000000000000e+00
2.940000000000e+02 1.736378488413e+10 1.230195336087e+07 5.970533984203e+07 -2.952291380313e-02 0.000000000000e+00 1.582927574366e+05 0.000000000000e+00 2.371137232601e+00 2.371137232601e+00 0.000000000000e+00 0.000000000000e+00
2.950000000000e+02 1.736362727664e+10 1.245956085082e+07 5.969985420839e+07 -3.097717055021e-02 0.000000000000e+00 1.576074899468e+05 0.000000000000e+00 2.371137232601e+00 2.371137232601e+00 0.000000000000e+00 0.000000000000e+00
2.960000000000e+02 1.736347319670e+10 1.261364079280e+07 5.972562553834e+07 -3.527494661398e-01 0.000000000000e+00 1.540799419785e+05 0.000000000000e+00 2.371137232601e+00 2.371137232601e+00 0.000000000000e+00 0.000000000000e+00
2.970000000000e+02 1.736331911112e+10 1.276772636659e+07 5.974828794230e+07 -4.027129980252e-01 0.000000000000e+00 1.540855737979e+05 0.000000000000e+00 2.371137232601e+00 2.371137232601e+00 0.000000000000e+00 0.000000000000e+00
2.980000000000e+02 1.736316224971e+10 1.292458778206e+07 5.974252309835e+07 -1.488065792252e-01 0.000000000000e+00 1.568614154691e+05 0.000000000000e+00 2.371137232601e+00 2.371137232601e+00 0.000000000000e+00 0.000000000000e+00
2.990000000000e+02 1.736300870650e+10 1.307813099034e+07 5.977578661444e+07 -4.946619768613e-01 0.000000000000e+00 1.535432082801e+05 0.000000000000e+00 2.473274051789e+00 2.473274051789e+00 0.000000000000e+00 0.000000000000e+00
3.000000000000e+02 1.736285535053e+10 1.322969542282e+07 5.981007087556e+07 -6.294215725423e-01 1.791712064519e+03 1.533561445414e+05 0.000000000000e+00 2.473274051789e+00 2.473274051789e+00 0.000000000000e+00 0.000000000000e+00
3.010000000000e+02 1.736269854304e+10 1.338650290990e+07 5.979979769339e+07 -2.381207443655e-01 0.000000000000e+00 1.568074870823e+05 0.000000000000e+00 2.473274051789e+00 2.473274051789e+00 0.000000000000e+00 0.000000000000e+00
3.020000000000e+02 1.736254005325e+10 1.354499270095e+07 5.976688695453e+07 -5.758178604857e-02 0.000000000000e+00 1.584897910453e+05 0.000000000000e+00 2.473274051789e+00 2.473274051789e+00 0.000000000000e+00 0.000000000000e+00
3.030000000000e+02 1.736238451533e+10 1.370053061673e+07 5.974194193645e+07 -5.091105849065e-02 0.000000000000e+00 1.555379157873e+05 0.000000000000e+00 2.473274051789e+00 2.473274051789e+00 0.000000000000e+00 0.000000000000e+00
3.040000000000e+02 1.736223305347e+10 1.385199248256e+07 5.974835591840e+07 -1.395015269548e-01 0.000000000000e+00 1.514618658226e+05 0.000000000000e+00 2.524281040544e+00 2.524281040544e+00 0.000000000000e+00 0.000000000000e+00
3.050000000000e+02 1.736208221322e+10 1.400283273387e+07 5.972666434347e+07 -2.511334908180e-02 0.000000000000e+00 1.508402513120e+05 0.000000000000e+00 2.524281040544e+00 2.524281040544e+00 0.000000000000e+00 0.000000000000e+00
3.060000000000e+02 1.736193125348e+10 1.415379246618e+07 5.967424611611e+07 -2.470911238391e-02 0.000000000000e+00 1.509597323066e+05 0.000000000000e+00 2.577554249808e+00 2.577554249808e+00 0.000000000000e+00 0.000000000000e+00
3.070000000000e+02 1.736178217687e+10 1.430286907935e+07 5.966322344136e+07 -2.027501791655e-02 0.000000000000e+00 1.490766131778e+05 0.000000000000e+00 2.577554249808e+00 2.577554249808e+00 0.000000000000e+00 0.000000000000e+00
3.080000000000e+02 1.736163727158e+10 1.444777437407e+07 5.970354903733e+07 -1.402699503985e-01 0.000000000000e+00 1.449052947196e+05 0.000000000000e+00 2.577554249808e+00 2.577554249808e+00 0.000000000000e+00 0.000000000000e+00
3.090000000000e+02 1.736149265049e+10 1.459239546247e+07 5.966181875132e+07 -7.327336041864e-02 0.000000000000e+00 1.446210883915e+05 0.000000000000e+00 2.577554249808e+00 2.577554249808e+00 0.000000000000e+00 0.000000000000e+00
3.100000000000e+02 1.736134783454e+10 1.473721141129e+07 5.963164916730e+07 -8.591370125016e-03 0.000000000000e+00 1.448159488286e+05 0.000000000000e+00 2.577554249808e+00 2.577554249808e+00 0.000000000000e+00 0.000000000000e+00
3.110000000000e+02 1.736120667891e+10 1.487836704159e+07 5.969968773649e+07 -2.381082360833e-01 0.000000000000e+00 1.411556302946e+05 0.000000000000e+00 2.637127999688e+00 2.637127999688e+00 0.000000000000e+00 0.000000000000e+00
3.120000000000e+02 1.736106574232e+10 1.501930363348e+07 6.007020061657e+07 -1.143579384552e-01 0.000000000000e+00 1.409365918935e+05 0.000000000000e+00 2.637127999688e+00 2.637127999688e+00 0.000000000000e+00 7.238333478570e+00
3.130000000000e+02 1.736092353339e+10 1.516151256587e+07 6.017580958163e+07 -1.483083409131e-02 0.000000000000e+00 1.422089323853e+05 0.000000000000e+00 2.637127999688e+00 2.637127999688e+00 0.000000000000e+00 3.535000070930e+00
3.140000000000e+02 1.736078275707e+10 1.530228887731e+07 6.012733964114e+07 -1.400697451562e-02 0.000000000000e+00 1.407763114475e+05 0.000000000000e+00 2.739264818876e+00 2.739264818876e+00 0.000000000000e+00 0.000000000000e+00
3.150000000000e+02 1.736064340356e+10 1.544164239088e+07 6.011326165493e+07 -1.534269382995e-02 0.000000000000e+00 1.393535135663e+05 0.000000000000e+00 2.792711620124e+00 2.792711620124e+00 0.000000000000e+00 0.000000000000e+00
3.160000000000e+02 1.736050680087e+10 1.557824508448e+07 6.017512721133e+07 -8.396585465197e-02 0.000000000000e+00 1.366026936004e+05 0.000000000000e+00 2.792711620124e+00 2.792711620124e+00 0.000000000000e+00 0.000000000000e+00
3.170000000000e+02 1.736037181684e+10 1.571322910622e+07 6.014759950439e+07 -5.110216856914e-02 0.000000000000e+00 1.349840217409e+05 0.000000000000e+00 2.792711620124e+00 2.792711620124e+00 0.000000000000e+00 0.000000000000e+00
3.180000000000e+02 1.736023859786e+10 1.584644808847e+07 6.044153011978e+07 -1.104178039003e-02 0.000000000000e+00 1.332189822462e+05 0.000000000000e+00 2.792711620124e+00 2.792711620124e+00 0.000000000000e+00 6.229495151029e+00
3.190000000000e+02 1.736010874941e+10 1.597629654395e+07 6.102841551336e+07 -1.246346407259e-01 0.000000000000e+00 1.298484554782e+05 0.000000000000e+00 2.775666001800e+00 2.775666001800e+00 0.000000000000e+00 9.553333302339e+00
3.200000000000e+02 1.735998145677e+10 1.610358918080e+07 6.273538710544e+07 -2.156089737521e-01 0.000000000000e+00 1.272926368527e+05 0.000000000000e+00 2.736960498094e+00 2.736960498094e+00 0.000000000000e+00 2.992833395799e+01
3.210000000000e+02 1.735985605614e+10 1.622898980703e+07 6.275392563664e+07 -2.293690444072e-01 0.000000000000e+00 1.254006262291e+05 0.000000000000e+00 2.736960498094e+00 2.736960498094e+00 0.000000000000e+00 0.000000000000e+00
3.220000000000e+02 1.735973265114e+10 1.635239481277e+07 6.275703022904e+07 -2.000545669528e-01 0.000000000000e+00 1.234050057374e+05 0.000000000000e+00 2.736960498094e+00 2.736960498094e+00 0.000000000000e+00 0.000000000000e+00
3.230000000000e+02 1.735961177847e+10 1.647326747725e+07 6.273458647376e+07 -1.068944107458e-01 0.000000000000e+00 1.208726644867e+05 0.000000000000e+00 2.736960498094e+00 2.736960498094e+00 0.000000000000e+00 0.000000000000e+00
3.240000000000e+02 1.735949402492e+10 1.659102102906e+07 6.270325370112e+07 -8.066592750784e-02 0.000000000000e+00 1.177535518116e+05 0.000000000000e+00 2.736960498094e+00 2.736960498094e+00 0.000000000000e+00 0.000000000000e+00
3.250000000000e+02 1.735937963159e+10 1.670541435908e+07 6.267278280171e+07 -6.304881133128e-02 0.000000000000e+00 1.143933300176e+05 0.000000000000e+00 2.736960498094e+00 2.736960498094e+00 0.000000000000e+00 0.000000000000e+00
3.260000000000e+02 1.735927181964e+10 1.681322631434e+07 6.254354995780e+07 -2.664620006832e-03 0.000000000000e+00 1.078119552537e+05 0.000000000000e+00 2.736960498094e+00 2.736960498094e+00 0.000000000000e+00 0.000000000000e+00
