# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: canopy-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy evaporation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy drainage [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-drainage
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy interception [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-interception
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow evaporation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow throughfall + canopy drainage [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-throughfall_drainage_snow
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface evaporation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water throughfall + canopy drainage [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-throughfall_drainage_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: transpiration [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-transpiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: exfiltration [mol d^-1]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# =============================================================================
"time [d]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]","canopy water content [mol]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","rain precipitation [m d^-1]","canopy evaporation [m d^-1]","canopy drainage [m d^-1]","canopy interception [m d^-1]","snow evaporation [m d^-1]","snowmelt [m d^-1]","snow throughfall + canopy drainage [m d^-1]","surface evaporation [m d^-1]","water throughfall + canopy drainage [m d^-1]","transpiration [m d^-1]","exfiltration [mol d^-1]"
3.910000000000e+02,0.000000000000e+00,2.181476535668e+05,7.916475676156e+01,2.324568888714e-01,1.632531018729e-03,0.000000000000e+00,0.000000000000e+00,7.981156986156e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.366630084106e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.624549861743e-03,-5.151646546258e+01
3.920000000000e+02,0.000000000000e+00,2.181626433296e+05,5.053656330917e+01,1.289196765799e+01,2.039278734040e-03,0.000000000000e+00,2.009302325581e-03,2.775552309755e-04,0.000000000000e+00,4.955516332838e-04,5.205126082253e-04,0.000000000000e+00,0.000000000000e+00,4.989696680626e-04,1.513750692298e-03,7.422412267772e-04,-5.581295633292e+01
3.930000000000e+02,0.000000000000e+00,2.182733037144e+05,4.298872949862e+01,2.296479293395e+01,1.963575274605e-03,0.000000000000e+00,4.018604651163e-03,8.106223025964e-04,0.000000000000e+00,9.908787208998e-04,1.372333420100e-04,0.000000000000e+00,0.000000000000e+00,1.607130023358e-04,3.027725930263e-03,8.550066276630e-04,-1.576857110360e+02
3.940000000000e+02,0.000000000000e+00,2.182319443154e+05,4.298872949862e+01,1.073050080906e+01,9.744307490183e-04,0.000000000000e+00,0.000000000000e+00,2.224416749980e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.519890740203e-04,0.000000000000e+00
3.950000000000e+02,0.000000000000e+00,2.183991578036e+05,2.923104838386e+01,3.849410327735e+01,1.741545448521e-03,0.000000000000e+00,5.023255813953e-03,7.464171063826e-04,0.000000000000e+00,1.238023003600e-03,2.501396566319e-04,0.000000000000e+00,0.000000000000e+00,5.834423987208e-04,3.785232810354e-03,1.615462867854e-04,-1.760984726398e+02
3.960000000000e+02,0.000000000000e+00,2.183991578035e+05,4.571220179021e+02,4.717575783866e+01,1.081887831513e-03,9.041860465116e-03,0.000000000000e+00,1.081887831513e-03,9.658859831156e-04,2.227910638810e-03,0.000000000000e+00,0.000000000000e+00,7.779835809422e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.970000000000e+02,0.000000000000e+00,2.183743032373e+05,4.571220179021e+02,2.293932309719e+01,8.925637073274e-04,0.000000000000e+00,0.000000000000e+00,4.406624498449e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.519012574826e-04,0.000000000000e+00
3.980000000000e+02,0.000000000000e+00,2.199086331201e+05,3.722509992619e+02,4.954841393028e+01,2.297284540761e-03,0.000000000000e+00,2.913488372093e-02,7.541751109391e-04,5.937340396283e-03,7.175317158733e-03,1.543109429822e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.789690695848e-02,0.000000000000e+00,-1.534329882716e+03
3.990000000000e+02,0.000000000000e+00,2.198861785812e+05,3.722509992619e+02,2.436944614014e+01,8.660637408267e-04,0.000000000000e+00,0.000000000000e+00,4.577994143662e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.082643264605e-04,0.000000000000e+00
4.000000000000e+02,0.000000000000e+00,2.198291873491e+05,3.702483610044e+02,7.559552880952e+00,1.378250248376e-03,0.000000000000e+00,0.000000000000e+00,3.056344228944e-04,0.000000000000e+00,0.000000000000e+00,3.641160468047e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.036204220801e-03,0.000000000000e+00
4.010000000000e+02,0.000000000000e+00,2.197544778426e+05,3.702483610044e+02,2.760722652905e+00,1.445606125311e-03,0.000000000000e+00,0.000000000000e+00,8.725145869176e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.358354666619e-03,0.000000000000e+00
4.020000000000e+02,0.000000000000e+00,2.196802752371e+05,3.702483610044e+02,1.035310455048e+00,1.380509414572e-03,0.000000000000e+00,0.000000000000e+00,3.137113087014e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.349138283702e-03,0.000000000000e+00
4.030000000000e+02,0.000000000000e+00,2.196183153835e+05,3.702483610044e+02,4.352574506559e-01,1.137452850946e-03,0.000000000000e+00,0.000000000000e+00,1.091005462530e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.126542796320e-03,0.000000000000e+00
4.040000000000e+02,0.000000000000e+00,2.196297881818e+05,3.344497700470e+02,9.212224106120e+00,2.292008253058e-03,0.000000000000e+00,2.009302325581e-03,3.344932872705e-04,0.000000000000e+00,4.940744991880e-04,6.508834719527e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.515227826393e-03,1.306631493835e-03,-8.333753045164e+01
4.050000000000e+02,0.000000000000e+00,2.195522833345e+05,3.344497700470e+02,3.227120614604e+00,1.517999107866e-03,0.000000000000e+00,0.000000000000e+00,1.088200634821e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.409179044384e-03,0.000000000000e+00
4.060000000000e+02,0.000000000000e+00,2.194915754681e+05,3.344497700470e+02,1.346921149225e+00,1.137964837453e-03,0.000000000000e+00,0.000000000000e+00,3.418544482508e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.103779392628e-03,0.000000000000e+00
4.070000000000e+02,2.269768268767e+03,2.202690363565e+05,2.428460934198e+02,5.137003675600e+01,2.616959987854e-03,0.000000000000e+00,5.726511627907e-02,9.514385946317e-04,1.220828600717e-02,1.406923579466e-02,1.665521393222e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.540416649159e-02,0.000000000000e+00,-7.774608882701e+02
4.080000000000e+02,2.266603585809e+03,2.202691343313e+05,4.512670255887e+02,4.275980659390e+01,1.446092291406e-03,5.023255813953e-03,0.000000000000e+00,1.390333959285e-03,0.000000000000e+00,1.233784319974e-03,0.000000000000e+00,0.000000000000e+00,3.789471493979e-03,0.000000000000e+00,0.000000000000e+00,5.575833212074e-05,-3.164682958327e+00
4.090000000000e+02,2.187849910642e+03,2.202690354666e+05,4.512670255887e+02,1.233284273584e+01,1.986900070299e-03,0.000000000000e+00,0.000000000000e+00,5.532175246919e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.433682545607e-03,-7.875367516637e+01
4.100000000000e+02,2.128730814051e+03,2.202689674058e+05,3.968927225934e+02,3.262707332977e+00,2.229665380432e-03,0.000000000000e+00,0.000000000000e+00,1.649115527794e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.886236908235e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.064753827652e-03,-1.134933995869e+02
4.110000000000e+02,2.152999319256e+03,2.202689953899e+05,2.746187321179e+02,9.941714872214e-01,1.822655220835e-03,0.000000000000e+00,0.000000000000e+00,4.124610628647e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.223163463191e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.781409114549e-03,-9.800548527009e+01
4.120000000000e+02,2.246317571559e+03,2.202691071506e+05,1.536113730208e+02,6.152924207650e-01,5.085583476911e-04,0.000000000000e+00,0.000000000000e+00,7.152052560431e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.200133801766e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.014062951307e-04,-2.768910679473e+01
4.130000000000e+02,2.716464984028e+03,2.202695708502e+05,8.104199040460e+01,4.421858453669e+01,9.985264630613e-05,0.000000000000e+00,8.037209302326e-03,9.256425275162e-05,1.178248348159e-03,1.971035477539e-03,7.288393554507e-06,1.312143499187e-03,0.000000000000e+00,0.000000000000e+00,7.244422172945e-03,0.000000000000e+00,-4.636994980733e-01
4.140000000000e+02,4.670373994866e+03,2.202714645016e+05,4.022296789434e+01,4.797753383981e+01,3.868105208002e-04,0.000000000000e+00,3.516279069767e-02,3.209408308008e-04,8.341468749838e-03,8.620505402204e-03,6.586968999936e-05,6.762943556417e-04,0.000000000000e+00,0.000000000000e+00,3.488375404531e-02,0.000000000000e+00,-1.893651213662e+00
4.150000000000e+02,5.485296282944e+03,2.202722601128e+05,1.967443548388e+01,4.481818158411e+01,1.726621320555e-03,0.000000000000e+00,1.607441860465e-02,1.123381479502e-03,2.925959044590e-03,3.939512959936e-03,1.163217216123e-04,2.572879585779e-04,0.000000000000e+00,4.869181194399e-04,1.506086468930e-02,0.000000000000e+00,-7.956109867750e-01
4.160000000000e+02,5.751810246217e+03,2.202725104517e+05,1.040700104940e+01,3.259164381660e+01,2.588476118030e-03,0.000000000000e+00,7.032558139535e-03,1.960642616852e-03,0.000000000000e+00,1.722963408989e-03,0.000000000000e+00,1.684988078998e-04,0.000000000000e+00,0.000000000000e+00,5.309594730546e-03,6.278335011782e-04,-3.478118134158e+01
4.170000000000e+02,5.603683202823e+03,2.202723396766e+05,5.184174444462e+00,7.169742419557e+00,3.255618853102e-03,0.000000000000e+00,0.000000000000e+00,4.643343950563e-04,0.000000000000e+00,0.000000000000e+00,2.716562065007e-05,6.779486307599e-05,0.000000000000e+00,4.535339236547e-04,0.000000000000e+00,2.310584913741e-03,-1.269113950626e+02
4.180000000000e+02,5.495307357308e+03,2.202722507919e+05,2.909805059702e+00,2.562054210560e+00,2.097481062230e-03,0.000000000000e+00,0.000000000000e+00,8.404288546651e-05,0.000000000000e+00,0.000000000000e+00,1.779597603506e-05,2.355619459695e-05,0.000000000000e+00,6.801008864333e-04,0.000000000000e+00,1.315541314295e-03,-7.226588746343e+01
4.190000000000e+02,6.151037112396e+03,2.202729074809e+05,1.991560934619e+00,4.308870776081e+01,2.416430205998e-03,0.000000000000e+00,1.506976744186e-02,1.855990742846e-03,1.096529677194e-03,3.688254022071e-03,9.254151873061e-06,7.441195855713e-06,0.000000000000e+00,5.511853112792e-04,1.247804309698e-02,0.000000000000e+00,-6.566888981838e-01
4.200000000000e+02,6.042429933790e+03,2.202727713030e+05,1.411453532685e+00,9.862218529608e+00,2.591940062258e-03,0.000000000000e+00,0.000000000000e+00,6.042407154871e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.054740730788e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.987699346770e-03,-1.091872860074e+02
4.210000000000e+02,5.888158228803e+03,2.202726075373e+05,7.895139324208e-01,2.026814360026e+00,2.961730681632e-03,0.000000000000e+00,0.000000000000e+00,1.425050370409e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.130799273208e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.819225644591e-03,-1.548936445872e+02
4.220000000000e+02,5.716887216679e+03,2.202724360373e+05,4.158944022061e-01,3.948238816314e-01,3.153610776251e-03,0.000000000000e+00,0.000000000000e+00,2.968047525074e-05,0.000000000000e+00,0.000000000000e+00,5.779842665261e-07,6.215730883881e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.123352316734e-03,-1.716128773229e+02
4.230000000000e+02,5.541095215052e+03,2.202722638863e+05,2.086513995766e-01,7.555894580202e-02,3.208922062406e-03,0.000000000000e+00,0.000000000000e+00,5.805777008947e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.768054593264e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.203116285397e-03,-1.759992446300e+02
4.240000000000e+02,5.373970164767e+03,2.202721041280e+05,9.202840426801e-02,1.503250078960e-02,3.044763135782e-03,0.000000000000e+00,0.000000000000e+00,1.100739432283e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.120418096521e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.043662396350e-03,-1.672416732804e+02
4.250000000000e+02,5.201783983019e+03,2.202719462245e+05,3.774575742056e-02,2.967491438184e+00,4.085519865249e-03,0.000000000000e+00,1.004651162791e-03,1.916892925310e-04,0.000000000000e+00,2.453363711596e-04,4.463350261708e-07,5.406221892372e-07,0.000000000000e+00,1.410737927193e-03,7.593147916311e-04,2.482646310499e-03,-1.363876435122e+02
4.260000000000e+02,5.003235040566e+03,2.202717533244e+05,2.071515932426e-02,6.783084776903e-01,3.655425166348e-03,0.000000000000e+00,0.000000000000e+00,4.162746949013e-05,0.000000000000e+00,0.000000000000e+00,1.806482914135e-07,1.289989467011e-07,0.000000000000e+00,1.125601079376e-03,0.000000000000e+00,2.488015969190e-03,-1.366479780292e+02
4.270000000000e+02,4.899973921232e+03,2.202716628633e+05,1.468119016602e-02,1.921464853341e-01,1.888069373418e-03,0.000000000000e+00,0.000000000000e+00,8.840018784100e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.097085301497e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.879229354633e-03,-1.032671533032e+02
4.280000000000e+02,4.863867926279e+03,2.202716480406e+05,9.923075475515e-03,1.018622542453e-01,6.584702631725e-04,0.000000000000e+00,0.000000000000e+00,1.641610102190e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.651117619108e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.568286530703e-04,-3.611075306745e+01
4.290000000000e+02,6.078721639092e+03,2.202728353934e+05,6.586025177673e-03,4.278701248287e+01,2.229618590786e-03,0.000000000000e+00,2.511627906977e-02,1.510964971832e-03,3.835664041076e-03,6.123509704048e-03,3.725885343842e-08,2.050648748503e-08,0.000000000000e+00,7.186163601006e-04,2.282843340680e-02,0.000000000000e+00,-1.187352611964e+00
4.300000000000e+02,6.202243173040e+03,2.202729458464e+05,5.448088549484e-03,2.516967782257e+01,2.091086987873e-03,0.000000000000e+00,4.018604651163e-03,1.299664755692e-03,0.000000000000e+00,9.793490270393e-04,5.595978621687e-10,2.035603994398e-08,0.000000000000e+00,0.000000000000e+00,3.039255624124e-03,7.914216725832e-04,-4.363864496089e+01
4.310000000000e+02,6.055756917716e+03,2.202727872483e+05,4.310151921295e-03,6.388300786712e+00,3.007776204267e-03,0.000000000000e+00,0.000000000000e+00,3.414797580993e-04,0.000000000000e+00,0.000000000000e+00,2.638079361808e-08,0.000000000000e+00,0.000000000000e+00,8.527145196133e-04,0.000000000000e+00,1.813555545761e-03,-9.958695674586e+01
4.320000000000e+02,5.932666176925e+03,2.202726603765e+05,4.310151921295e-03,1.524189226714e+00,2.328758623460e-03,0.000000000000e+00,0.000000000000e+00,8.843839199996e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.240320231460e-03,-1.230907407907e+02
4.330000000000e+02,5.806108688270e+03,2.202725363357e+05,4.310151921295e-03,3.629245952077e-01,2.324414440692e-03,0.000000000000e+00,0.000000000000e+00,2.111390239102e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.303300538301e-03,-1.265574886548e+02
4.340000000000e+02,5.678108864978e+03,2.202724115230e+05,4.310151921295e-03,8.583129194675e-02,2.334582265957e-03,0.000000000000e+00,0.000000000000e+00,5.038060059290e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.368098301977e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.329544205898e-03,-1.280001185372e+02
4.350000000000e+02,5.537935088056e+03,2.202722716490e+05,3.383164773387e-03,1.888218085275e-02,2.552391416617e-03,0.000000000000e+00,0.000000000000e+00,1.217269887552e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.685431178015e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.551174146729e-03,-1.401747039096e+02
4.360000000000e+02,5.384342279014e+03,2.202721183513e+05,2.456177625479e-03,3.852770698452e-03,2.795671532730e-03,0.000000000000e+00,0.000000000000e+00,2.732968631490e-07,0.000000000000e+00,0.000000000000e+00,7.090953080970e-10,1.376575914644e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.795397526772e-03,-1.535935661587e+02
4.370000000000e+02,5.233666103469e+03,2.202719728082e+05,1.529190477571e-03,7.953587464716e-04,2.742280092812e-03,0.000000000000e+00,0.000000000000e+00,5.559650169100e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.142722338694e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.742224496310e-03,-1.506768040422e+02
4.380000000000e+02,5.154582764788e+03,2.202719029392e+05,1.344934456967e-03,5.591109459662e+00,3.346838408022e-03,0.000000000000e+00,2.009302325581e-03,3.862799593055e-04,0.000000000000e+00,4.878964600807e-04,0.000000000000e+00,3.350109465535e-09,0.000000000000e+00,6.489423071303e-04,1.521405865501e-03,2.311616141586e-03,-1.270690186472e+02
4.390000000000e+02,5.066829490209e+03,2.202718296752e+05,1.160678436362e-03,1.663824531993e+00,1.668262452423e-03,0.000000000000e+00,0.000000000000e+00,7.141123458473e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.059502820324e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.596851217838e-03,-8.775355285147e+01
4.400000000000e+02,5.172801764237e+03,2.202719326858e+05,9.764224157577e-04,1.490587543799e+01,2.853760062077e-03,0.000000000000e+00,5.023255813953e-03,9.776794439992e-04,0.000000000000e+00,1.218535484458e-03,0.000000000000e+00,1.824134603984e-09,0.000000000000e+00,3.161828026002e-04,3.804720329495e-03,1.559897815478e-03,-8.589739027884e+01
4.410000000000e+02,5.157942740153e+03,2.202719147419e+05,7.921663951533e-04,9.483774738184e+00,2.378393288866e-03,0.000000000000e+00,2.009302325581e-03,5.857592970243e-04,0.000000000000e+00,4.871670493238e-04,0.000000000000e+00,8.386161519600e-09,0.000000000000e+00,0.000000000000e+00,1.522135276258e-03,1.792633991841e-03,-9.857692551695e+01
4.420000000000e+02,5.003936962448e+03,2.202717724425e+05,6.079103745489e-04,3.022229473627e+00,2.920191374231e-03,0.000000000000e+00,0.000000000000e+00,1.174990607031e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.423377887186e-03,0.000000000000e+00,1.379314426342e-03,-7.571999390985e+01
4.430000000000e+02,5.048774546868e+03,2.202718207413e+05,4.236543539445e-04,1.311111387406e+01,2.014389393270e-03,0.000000000000e+00,3.013953488372e-03,5.472778656219e-04,0.000000000000e+00,7.307349948167e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.073407451661e-04,2.283218493555e-03,1.059770782482e-03,-5.833569174134e+01
4.440000000000e+02,4.946801097051e+03,2.202717088257e+05,2.393983333401e-04,3.357823997367e+00,2.033447099550e-03,0.000000000000e+00,0.000000000000e+00,1.773495446298e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.856097554920e-03,-1.019734498177e+02
4.450000000000e+02,4.881482426998e+03,2.202716563592e+05,5.514231273563e-05,1.219530703076e+00,1.227446881282e-03,0.000000000000e+00,0.000000000000e+00,3.888075735372e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.188566123928e-03,-6.531867005254e+01
4.460000000000e+02,5.290164686971e+03,2.202720718133e+05,0.000000000000e+00,3.882366662531e+01,9.195655577786e-04,0.000000000000e+00,9.041860465116e-03,9.195655577786e-04,5.884847732996e-04,2.192204984450e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.438140253966e-03,0.000000000000e+00,-4.154539948896e-01
4.470000000000e+02,5.765918092798e+03,2.202725339362e+05,0.000000000000e+00,3.865766451367e+01,2.395140277627e-03,0.000000000000e+00,1.105116279070e-02,2.395140277627e-03,2.866627521305e-04,2.679361647661e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.658463895167e-03,0.000000000000e+00,-4.621084078677e-01
4.480000000000e+02,5.648455205759e+03,2.202723859954e+05,0.000000000000e+00,7.967405925618e+00,2.696383391558e-03,0.000000000000e+00,0.000000000000e+00,5.580047016010e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.138378689957e-03,-1.174628870390e+02
4.490000000000e+02,5.484935855389e+03,2.202722131284e+05,0.000000000000e+00,1.469933072910e+00,3.094365249379e-03,0.000000000000e+00,0.000000000000e+00,1.181431122007e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.976222137179e-03,-1.635193503699e+02
4.500000000000e+02,5.301059339486e+03,2.202720282827e+05,0.000000000000e+00,2.529308259523e-01,3.368701339560e-03,0.000000000000e+00,0.000000000000e+00,2.213112758965e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.346570211970e-03,-1.838765159025e+02
4.510000000000e+02,5.100171177235e+03,2.202718279402e+05,0.000000000000e+00,4.061422304977e-02,3.660015640117e-03,0.000000000000e+00,0.000000000000e+00,3.861004975931e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.656154635141e-03,-2.008881622517e+02
4.520000000000e+02,4.947449970019e+03,2.202716940366e+05,0.000000000000e+00,8.171000177810e-03,2.779773797840e-03,0.000000000000e+00,0.000000000000e+00,5.899618752318e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.779183835965e-03,-1.527212072158e+02
4.530000000000e+02,4.864767969438e+03,2.202716348395e+05,0.000000000000e+00,2.594746515999e-03,1.504486809178e-03,0.000000000000e+00,0.000000000000e+00,1.013964131553e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.504385412765e-03,-8.268200058050e+01
4.540000000000e+02,7.677601513812e+03,2.202743836390e+05,0.000000000000e+00,4.375388858855e+01,3.265970226626e-03,0.000000000000e+00,5.525581395349e-02,3.046846054701e-03,9.552524706463e-03,1.339680823831e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.191241719250e-04,5.141153042165e-02,0.000000000000e+00,-2.748799361035e+00
4.550000000000e+02,7.970784406274e+03,2.202746643893e+05,0.000000000000e+00,2.875431175515e+01,2.974226288082e-03,0.000000000000e+00,8.037209302326e-03,2.221346231634e-03,0.000000000000e+00,1.948626652844e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.088582649481e-03,7.528800564488e-04,-4.168915325915e+01
4.560000000000e+02,8.092611110088e+03,2.202747550345e+05,0.000000000000e+00,1.799476053841e+01,6.016158435485e-03,0.000000000000e+00,8.037209302326e-03,2.144254856785e-03,0.000000000000e+00,1.948626652844e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.428500166290e-03,6.088582649481e-03,2.443403412410e-03,-1.344778327621e+02
4.570000000000e+02,7.817862154633e+03,2.202744587108e+05,0.000000000000e+00,2.398183640538e+00,5.284397384449e-03,0.000000000000e+00,0.000000000000e+00,2.835741254159e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.319504225227e-04,0.000000000000e+00,4.268872836511e-03,-2.344916822162e+02
4.580000000000e+02,7.607326709907e+03,2.202742611482e+05,0.000000000000e+00,3.674627881127e-01,3.868431424034e-03,0.000000000000e+00,0.000000000000e+00,3.692219731683e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.831509226717e-03,-2.105354447253e+02
