# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: surface runoff [mol d^-1]
# Region: outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface seepage [mol d^-1]
# Region: lakeside
# Reduction: extensive integral
# Variable: water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","surface runoff [mol d^-1]","subsurface seepage [mol d^-1]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","snow melt [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]"
5.800000000000e+02,0.000000000000e+00,-3.789320765288e+03,3.881064133293e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.812329455950e+06,1.118121700467e+08,0.000000000000e+00
5.810000000000e+02,0.000000000000e+00,-4.609726390190e+03,4.615667212548e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.771247948277e+06,1.117140768162e+08,0.000000000000e+00
5.820000000000e+02,0.000000000000e+00,-4.803569094962e+03,3.701601819771e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.736186534060e+06,1.116378231679e+08,0.000000000000e+00
5.830000000000e+02,0.000000000000e+00,-5.351082441821e+03,4.168302594707e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.695508616544e+06,1.115520675283e+08,0.000000000000e+00
5.840000000000e+02,0.000000000000e+00,-5.493938490046e+03,3.527932262081e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.658992205198e+06,1.114818670368e+08,0.000000000000e+00
5.850000000000e+02,0.000000000000e+00,-5.450958389157e+03,3.005793049742e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.626336101456e+06,1.114239323646e+08,0.000000000000e+00
5.860000000000e+02,0.000000000000e+00,-5.029918848115e+03,2.076065939039e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.601702409746e+06,1.113871037592e+08,0.000000000000e+00
5.870000000000e+02,0.000000000000e+00,-3.613022659307e+03,2.751740964628e-02,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,3.609366136380e+06,1.114940952202e+08,0.000000000000e+00
5.880000000000e+02,0.000000000000e+00,-1.214411760216e+03,1.122408491703e-02,0.000000000000e+00,0.000000000000e+00,6.027906976744e-03,3.627961587005e+06,1.116098841652e+08,0.000000000000e+00
5.890000000000e+02,0.000000000000e+00,-4.020412572195e+02,2.930440561939e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,3.631275457676e+06,1.116605578130e+08,0.000000000000e+00
5.900000000000e+02,0.000000000000e+00,-1.365675337285e+03,2.579670797265e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.611117141246e+06,1.116066797919e+08,0.000000000000e+00
5.910000000000e+02,0.000000000000e+00,3.236040874001e+01,1.385262906710e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,3.625176459856e+06,1.116905780029e+08,0.000000000000e+00
5.920000000000e+02,0.000000000000e+00,4.991413163004e+02,2.815656524410e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,3.630780280255e+06,1.117411486181e+08,0.000000000000e+00
5.930000000000e+02,0.000000000000e+00,-7.712836760009e+02,3.256268292666e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.607115986047e+06,1.116702346754e+08,0.000000000000e+00
5.940000000000e+02,0.000000000000e+00,-1.461740955567e+03,2.792501211810e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.585206940274e+06,1.116111386513e+08,0.000000000000e+00
5.950000000000e+02,0.000000000000e+00,-2.377883422989e+03,3.648979816148e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.555716420262e+06,1.115343465970e+08,0.000000000000e+00
5.960000000000e+02,0.000000000000e+00,-2.750468171370e+03,3.062912643030e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.529365001813e+06,1.114716174156e+08,0.000000000000e+00
5.970000000000e+02,0.000000000000e+00,-3.339940003487e+03,3.524207373367e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.498411102423e+06,1.113994580430e+08,0.000000000000e+00
5.980000000000e+02,0.000000000000e+00,-3.578416256996e+03,3.039317490184e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.470196704339e+06,1.113388511858e+08,0.000000000000e+00
5.990000000000e+02,0.000000000000e+00,-4.423899761851e+03,4.140668919448e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.431917916129e+06,1.112545393148e+08,0.000000000000e+00
6.000000000000e+02,0.000000000000e+00,-4.220789836092e+03,2.508827696502e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.405938544027e+06,1.112073890757e+08,0.000000000000e+00
6.010000000000e+02,0.000000000000e+00,-4.648639656978e+03,3.277580174097e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.373138512490e+06,1.111430746111e+08,0.000000000000e+00
6.020000000000e+02,0.000000000000e+00,-4.494865097570e+03,2.333984394696e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.347619623880e+06,1.111002950523e+08,0.000000000000e+00
6.030000000000e+02,0.000000000000e+00,-4.829246958734e+03,2.938494249703e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.316751398158e+06,1.110438011586e+08,0.000000000000e+00
6.040000000000e+02,0.000000000000e+00,-4.956786622366e+03,2.674922600231e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.287561984594e+06,1.109936053626e+08,0.000000000000e+00
6.050000000000e+02,0.000000000000e+00,-5.210788877049e+03,2.837503198236e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.256524465434e+06,1.109399301956e+08,0.000000000000e+00
6.060000000000e+02,0.000000000000e+00,-5.291305198062e+03,2.569137568592e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.227391960308e+06,1.108925994277e+08,0.000000000000e+00
6.070000000000e+02,0.000000000000e+00,-4.517236428828e+03,9.810004948834e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.212360510673e+06,1.108809201202e+08,0.000000000000e+00
6.080000000000e+02,0.000000000000e+00,-3.507337950087e+03,2.672130067016e-02,0.000000000000e+00,0.000000000000e+00,6.027906976744e-03,3.215505105154e+06,1.109678984126e+08,0.000000000000e+00
6.090000000000e+02,0.000000000000e+00,-3.771260928347e+03,3.268459947524e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.186240322499e+06,1.109044214236e+08,0.000000000000e+00
6.100000000000e+02,0.000000000000e+00,-3.755542148411e+03,1.452424015314e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.169763717878e+06,1.108812783454e+08,0.000000000000e+00
6.110000000000e+02,0.000000000000e+00,-3.485254403011e+03,3.575441940490e-02,0.000000000000e+00,0.000000000000e+00,4.018604651163e-03,3.158056915744e+06,1.109028751689e+08,0.000000000000e+00
6.120000000000e+02,0.000000000000e+00,-3.937497994819e+03,2.817929369203e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.132128628215e+06,1.108496729197e+08,0.000000000000e+00
6.130000000000e+02,0.000000000000e+00,-4.030936858738e+03,2.130888234881e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.110646373521e+06,1.108117709847e+08,0.000000000000e+00
6.140000000000e+02,0.000000000000e+00,-2.761386799854e+03,1.796039041017e-02,0.000000000000e+00,0.000000000000e+00,4.018604651163e-03,3.112472469551e+06,1.108712312547e+08,0.000000000000e+00
6.150000000000e+02,0.000000000000e+00,-5.298494714491e+02,3.005061622890e-02,0.000000000000e+00,0.000000000000e+00,1.004651162791e-02,3.138927787894e+06,1.110366421188e+08,0.000000000000e+00
6.160000000000e+02,0.000000000000e+00,-1.271995670442e+03,2.062592464369e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.123128498097e+06,1.109945187734e+08,0.000000000000e+00
6.170000000000e+02,0.000000000000e+00,-2.120772151082e+03,2.498310764880e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.103181342063e+06,1.109440861512e+08,0.000000000000e+00
6.180000000000e+02,0.000000000000e+00,-1.144771608056e+03,3.184902896363e-02,0.000000000000e+00,0.000000000000e+00,6.027906976744e-03,3.108470030187e+06,1.110145701760e+08,0.000000000000e+00
6.190000000000e+02,0.000000000000e+00,-5.944906561531e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.107192877680e+06,1.110164418192e+08,0.000000000000e+00
6.200000000000e+02,0.000000000000e+00,-3.991297704403e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.106334053655e+06,1.110176997730e+08,0.000000000000e+00
6.210000000000e+02,0.000000000000e+00,-1.999739373787e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.105833645772e+06,1.110184001548e+08,0.000000000000e+00
6.220000000000e+02,0.000000000000e+00,3.558950874140e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.406511627907e-02,3.177334058173e+06,1.113301314894e+08,0.000000000000e+00
6.230000000000e+02,0.000000000000e+00,3.888575005610e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.182344014208e+06,1.113212329610e+08,0.000000000000e+00
6.240000000000e+02,0.000000000000e+00,2.996906467718e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.186076953199e+06,1.113145031199e+08,0.000000000000e+00
6.250000000000e+02,0.000000000000e+00,2.761646834902e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.189522577364e+06,1.113082958489e+08,0.000000000000e+00
6.260000000000e+02,0.000000000000e+00,2.689305154482e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.192851900901e+06,1.113022772203e+08,0.000000000000e+00
6.270000000000e+02,0.000000000000e+00,2.698705162036e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.196150599249e+06,1.112962798167e+08,0.000000000000e+00
6.280000000000e+02,0.000000000000e+00,2.750699416565e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.199465826284e+06,1.112902138903e+08,0.000000000000e+00
6.290000000000e+02,0.000000000000e+00,2.825104450787e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.202824423495e+06,1.112840301886e+08,0.000000000000e+00
6.300000000000e+02,0.000000000000e+00,2.910764949429e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.206241527280e+06,1.112777023199e+08,0.000000000000e+00
6.310000000000e+02,0.000000000000e+00,3.001115541352e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.209725238413e+06,1.112712174932e+08,0.000000000000e+00
6.320000000000e+02,0.000000000000e+00,3.092292728892e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.213279307878e+06,1.112645711310e+08,0.000000000000e+00
6.330000000000e+02,0.000000000000e+00,3.182003034252e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.216904748899e+06,1.112577636870e+08,0.000000000000e+00
6.340000000000e+02,0.000000000000e+00,3.268903185848e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.220600839465e+06,1.112507986933e+08,0.000000000000e+00
6.350000000000e+02,0.000000000000e+00,3.352236039421e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.224365759765e+06,1.112436815369e+08,0.000000000000e+00
6.360000000000e+02,0.000000000000e+00,3.431609916710e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.228197008448e+06,1.112364186783e+08,0.000000000000e+00
6.370000000000e+02,0.000000000000e+00,3.506863647065e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.232091675515e+06,1.112290171476e+08,0.000000000000e+00
6.380000000000e+02,0.000000000000e+00,3.577979997457e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.236046626792e+06,1.112214842163e+08,0.000000000000e+00
6.390000000000e+02,0.000000000000e+00,3.645031641630e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.240058627067e+06,1.112138271844e+08,0.000000000000e+00
