# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: runoff generation [mol d^-1]
# Region: outlet
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","runoff generation [mol d^-1]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","snow melt [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]"
5.930000000000e+02,9.134338349899e+04,4.457188995817e-03,0.000000000000e+00,1.301500000000e-02,0.000000000000e+00,7.226324703748e+03,2.895919882738e+08,1.187815598657e+08
5.940000000000e+02,1.140809786511e+05,5.585691977513e-03,0.000000000000e+00,1.986500000000e-02,0.000000000000e+00,9.923381739022e+03,2.902605721793e+08,1.198741348657e+08
5.950000000000e+02,1.196169068421e+05,5.842781405013e-03,0.000000000000e+00,2.055000000000e-02,0.000000000000e+00,1.056277190361e+04,2.909492120135e+08,1.210043848657e+08
5.960000000000e+02,1.408562468854e+05,5.647789908828e-03,0.000000000000e+00,2.397500000000e-02,0.000000000000e+00,1.300484933171e+04,2.918139102442e+08,1.223230098657e+08
5.970000000000e+02,1.530720006372e+05,6.227506951100e-03,0.000000000000e+00,2.603000000000e-02,0.000000000000e+00,1.439671320087e+04,2.927485835122e+08,1.237546598657e+08
5.980000000000e+02,1.752700914016e+05,5.779932213975e-03,0.000000000000e+00,2.877000000000e-02,0.000000000000e+00,1.693099312707e+04,2.938352328691e+08,1.253370098657e+08
5.990000000000e+02,1.126865719946e+05,4.946945721557e-03,0.000000000000e+00,1.644000000000e-02,0.000000000000e+00,1.007522129280e+04,2.943615200543e+08,1.262412098657e+08
6.000000000000e+02,1.364235757889e+05,5.656204355739e-03,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,1.293902108015e+04,2.951544164391e+08,1.274844848657e+08
6.010000000000e+02,1.040012439617e+05,4.593354193575e-03,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,9.122350869638e+03,2.956304473848e+08,1.283133348657e+08
6.020000000000e+02,1.259275972278e+05,5.333697751648e-03,0.000000000000e+00,2.055000000000e-02,0.000000000000e+00,1.180382505064e+04,2.963387349370e+08,1.294435848657e+08
6.030000000000e+02,1.222374806938e+05,5.211663038265e-03,0.000000000000e+00,1.918000000000e-02,0.000000000000e+00,1.140665562134e+04,2.969851531587e+08,1.304984848657e+08
6.040000000000e+02,1.326276407064e+05,5.461154678499e-03,0.000000000000e+00,2.123500000000e-02,0.000000000000e+00,1.267627688010e+04,2.977188173894e+08,1.316664098657e+08
6.050000000000e+02,1.443743517574e+05,5.853506407667e-03,0.000000000000e+00,2.329000000000e-02,0.000000000000e+00,1.408251023620e+04,2.985320439519e+08,1.329473598657e+08
6.060000000000e+02,1.186368770465e+05,3.873023704118e-03,0.000000000000e+00,1.644000000000e-02,0.000000000000e+00,1.117355246782e+04,2.991074996720e+08,1.338515598657e+08
6.070000000000e+02,1.556771082361e+05,3.376838643320e-03,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,1.560244396924e+04,3.000049425469e+08,1.350948348657e+08
6.080000000000e+02,1.617851518001e+05,5.223291870254e-03,0.000000000000e+00,1.849500000000e-02,6.027906976744e-03,1.638305962332e+04,3.009038555672e+08,1.361120598657e+08
6.090000000000e+02,1.194232918806e+05,5.095430397677e-03,0.000000000000e+00,1.712500000000e-02,0.000000000000e+00,1.149685605144e+04,3.014509448070e+08,1.370539348657e+08
6.100000000000e+02,1.594608030508e+05,3.951338221419e-03,0.000000000000e+00,2.329000000000e-02,0.000000000000e+00,1.631463249496e+04,3.023502926254e+08,1.383348848657e+08
6.110000000000e+02,1.650550140273e+05,5.312931568976e-03,0.000000000000e+00,2.055000000000e-02,4.018604651163e-03,1.709419466914e+04,3.032435200687e+08,1.394651348657e+08
6.120000000000e+02,1.482058504815e+05,4.951577766947e-03,0.000000000000e+00,2.123500000000e-02,0.000000000000e+00,1.529146525512e+04,3.039927051690e+08,1.406330598657e+08
6.130000000000e+02,1.259945657484e+05,2.918028541604e-03,0.000000000000e+00,1.575500000000e-02,0.000000000000e+00,1.268165806646e+04,3.045753538391e+08,1.414995848657e+08
6.140000000000e+02,1.511942113158e+05,3.193019122411e-03,0.000000000000e+00,1.644000000000e-02,4.018604651163e-03,1.578199456868e+04,3.053706664954e+08,1.424037848657e+08
6.150000000000e+02,1.752060077935e+05,4.148856187665e-03,0.000000000000e+00,1.438500000000e-02,1.004651162791e-02,1.876744197676e+04,3.063080210894e+08,1.431949598657e+08
6.160000000000e+02,1.482209105856e+05,4.302214446354e-03,0.000000000000e+00,1.986500000000e-02,0.000000000000e+00,1.571826704252e+04,3.070188025592e+08,1.442875348657e+08
6.170000000000e+02,1.331720286376e+05,3.561208924596e-03,0.000000000000e+00,1.712500000000e-02,0.000000000000e+00,1.391738510769e+04,3.076334399217e+08,1.452294098657e+08
6.180000000000e+02,1.400995940705e+05,4.128933842294e-03,0.000000000000e+00,1.301500000000e-02,6.027906976744e-03,1.483367684599e+04,3.083126925582e+08,1.459452348657e+08
6.190000000000e+02,1.217320406913e+05,0.000000000000e+00,0.000000000000e+00,1.164500000000e-02,0.000000000000e+00,1.255329044920e+04,3.088337159040e+08,1.465857098657e+08
6.200000000000e+02,1.368222877828e+05,0.000000000000e+00,0.000000000000e+00,1.438500000000e-02,0.000000000000e+00,1.450908509976e+04,3.094861128215e+08,1.473768848657e+08
6.210000000000e+02,1.092323074156e+05,0.000000000000e+00,0.000000000000e+00,9.590000000000e-03,0.000000000000e+00,1.081802941969e+04,3.099080215698e+08,1.479043348657e+08
6.220000000000e+02,2.032433782660e+05,0.000000000000e+00,0.000000000000e+00,1.027500000000e-02,1.406511627907e-02,2.257918922860e+04,3.110317234271e+08,1.484694598657e+08
6.230000000000e+02,1.487838521919e+05,0.000000000000e+00,0.000000000000e+00,1.438500000000e-02,0.000000000000e+00,1.631598269095e+04,3.116803777814e+08,1.492606348657e+08
6.240000000000e+02,1.253193270542e+05,0.000000000000e+00,0.000000000000e+00,1.164500000000e-02,0.000000000000e+00,1.329825062478e+04,3.121985511864e+08,1.499011098657e+08
6.250000000000e+02,1.225083927306e+05,0.000000000000e+00,0.000000000000e+00,1.164500000000e-02,0.000000000000e+00,1.297097308866e+04,3.127168450712e+08,1.505415848657e+08
6.260000000000e+02,1.222592758566e+05,0.000000000000e+00,0.000000000000e+00,1.164500000000e-02,0.000000000000e+00,1.295406384191e+04,3.132350777046e+08,1.511820598657e+08
6.270000000000e+02,1.267661482573e+05,0.000000000000e+00,0.000000000000e+00,1.233000000000e-02,0.000000000000e+00,1.360407509793e+04,3.137858115451e+08,1.518602098657e+08
6.280000000000e+02,1.647824687680e+05,0.000000000000e+00,0.000000000000e+00,1.781000000000e-02,0.000000000000e+00,1.865387017294e+04,3.145955292813e+08,1.528397598657e+08
6.290000000000e+02,1.520628661847e+05,0.000000000000e+00,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,1.707714661409e+04,3.152738931383e+08,1.536686098657e+08
6.300000000000e+02,1.561168459388e+05,0.000000000000e+00,0.000000000000e+00,1.575500000000e-02,0.000000000000e+00,1.782316945069e+04,3.159835552696e+08,1.545351348657e+08
6.310000000000e+02,1.576432316895e+05,0.000000000000e+00,0.000000000000e+00,1.575500000000e-02,0.000000000000e+00,1.816601062810e+04,3.166920941915e+08,1.554016598657e+08
6.320000000000e+02,1.395407165962e+05,0.000000000000e+00,0.000000000000e+00,1.301500000000e-02,0.000000000000e+00,1.578656938408e+04,3.172707579161e+08,1.561174848657e+08
6.330000000000e+02,8.918378297761e+04,0.000000000000e+00,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,8.401936955927e+03,3.174903587656e+08,1.564188848657e+08
6.340000000000e+02,7.472392841389e+04,0.000000000000e+00,0.000000000000e+00,4.110000000000e-03,0.000000000000e+00,5.982349804631e+03,3.176441044243e+08,1.566449348657e+08
6.350000000000e+02,1.521918449023e+05,0.000000000000e+00,0.000000000000e+00,1.712500000000e-02,0.000000000000e+00,1.719520056855e+04,3.184225747286e+08,1.575868098657e+08
6.360000000000e+02,1.523722400400e+05,0.000000000000e+00,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,1.747985247568e+04,3.190987678368e+08,1.584156598657e+08
6.370000000000e+02,9.072233675629e+04,0.000000000000e+00,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,8.648516691591e+03,3.193182768358e+08,1.587170598657e+08
6.380000000000e+02,6.813475184241e+04,0.000000000000e+00,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,4.922015071851e+03,3.194045685856e+08,1.588677598657e+08
6.390000000000e+02,1.186766964492e+05,0.000000000000e+00,0.000000000000e+00,1.233000000000e-02,0.000000000000e+00,1.268370735837e+04,3.199562801969e+08,1.595459098657e+08
