# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: runoff generation [mol d^-1]
# Region: outlet
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","runoff generation [mol d^-1]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","snow melt [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]"
6.120000000000e+02,2.164735487712e+02,5.748964268104e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.366409415726e+01,2.229289552613e+08,0.000000000000e+00
6.130000000000e+02,1.455094604928e+03,2.911853189605e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.682521577850e+02,2.229113703825e+08,0.000000000000e+00
6.140000000000e+02,4.957068886179e+03,5.495263432189e-04,0.000000000000e+00,0.000000000000e+00,4.018604651163e-03,3.507670570823e+02,2.230970300884e+08,0.000000000000e+00
6.150000000000e+02,1.046117606013e+04,1.207589161195e-03,0.000000000000e+00,0.000000000000e+00,1.004651162791e-02,5.486076235205e+02,2.235725128636e+08,0.000000000000e+00
6.160000000000e+02,2.700715977341e+03,9.299804844083e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.437651788986e+02,2.235189680644e+08,0.000000000000e+00
6.170000000000e+02,2.430395328048e+03,6.311759863558e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.288328999240e+02,2.234818379237e+08,0.000000000000e+00
6.180000000000e+02,7.060354560157e+03,1.030990782645e-03,0.000000000000e+00,0.000000000000e+00,6.027906976744e-03,4.335355871465e+02,2.237494032527e+08,0.000000000000e+00
6.190000000000e+02,6.363042277559e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.073584569355e+02,2.237430663901e+08,0.000000000000e+00
6.200000000000e+02,6.496599633477e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.124582223608e+02,2.237365646907e+08,0.000000000000e+00
6.210000000000e+02,6.648909950035e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.182228739711e+02,2.237299100161e+08,0.000000000000e+00
6.220000000000e+02,2.031911207688e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.406511627907e-02,8.161246498177e+02,2.244827743730e+08,0.000000000000e+00
6.230000000000e+02,9.465090942426e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.167114320209e+02,2.244736086949e+08,0.000000000000e+00
6.240000000000e+02,8.644896280118e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.894182192133e+02,2.244649910915e+08,0.000000000000e+00
6.250000000000e+02,8.428110575802e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.820323833929e+02,2.244565703668e+08,0.000000000000e+00
6.260000000000e+02,8.335907847751e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.788679211900e+02,2.244482376234e+08,0.000000000000e+00
6.270000000000e+02,8.294647615138e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.774472815015e+02,2.244399444024e+08,0.000000000000e+00
6.280000000000e+02,8.278641022230e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.768953897987e+02,2.244316663143e+08,0.000000000000e+00
6.290000000000e+02,8.276348350297e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.768163055606e+02,2.244233900453e+08,0.000000000000e+00
6.300000000000e+02,8.282047493573e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.770128775527e+02,2.244151078013e+08,0.000000000000e+00
6.310000000000e+02,8.292642407725e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.773781674057e+02,2.244068147936e+08,0.000000000000e+00
6.320000000000e+02,8.306278760249e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.778480431844e+02,2.243985080450e+08,0.000000000000e+00
6.330000000000e+02,8.321708556463e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.783793424787e+02,2.243901858053e+08,0.000000000000e+00
6.340000000000e+02,8.337938684490e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.789377721910e+02,2.243818473081e+08,0.000000000000e+00
6.350000000000e+02,8.354441201778e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.795051256216e+02,2.243734951406e+08,0.000000000000e+00
6.360000000000e+02,8.370918961028e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.800711780258e+02,2.243651236555e+08,0.000000000000e+00
6.370000000000e+02,8.387136145745e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.806278413371e+02,2.243567375821e+08,0.000000000000e+00
6.380000000000e+02,8.402973890547e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.811710622117e+02,2.243483340650e+08,0.000000000000e+00
6.390000000000e+02,8.418308074395e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.816966188902e+02,2.243399162564e+08,0.000000000000e+00
