# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: surface runoff [mol d^-1]
# Region: outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface seepage [mol d^-1]
# Region: lakeside
# Reduction: extensive integral
# Variable: water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","surface runoff [mol d^-1]","subsurface seepage [mol d^-1]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","snow melt [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]"
5.480000000000e+02,4.264707987197e+05,9.854630382310e+04,5.591602759825e-02,0.000000000000e+00,2.534500000000e-02,1.406511627907e-02,5.984335283203e+06,1.224468296465e+08,2.864635648619e+07
5.490000000000e+02,2.435335689395e+05,9.815232172485e+04,5.788970403364e-02,0.000000000000e+00,2.329000000000e-02,0.000000000000e+00,5.915999875896e+06,1.226411279089e+08,2.928683148619e+07
5.500000000000e+02,2.295829034558e+05,9.815403168587e+04,5.199699190180e-02,0.000000000000e+00,2.603000000000e-02,0.000000000000e+00,5.916037310420e+06,1.228739952438e+08,3.000265648619e+07
5.510000000000e+02,2.980271721244e+05,9.830737310969e+04,5.334762967825e-02,0.000000000000e+00,3.219500000000e-02,0.000000000000e+00,5.944819263420e+06,1.231751763358e+08,3.088801898619e+07
5.520000000000e+02,3.558461390581e+05,9.839852236733e+04,5.818025409661e-02,0.000000000000e+00,3.562000000000e-02,0.000000000000e+00,5.965095637779e+06,1.235067941663e+08,3.186756898619e+07
5.530000000000e+02,2.941105012273e+05,9.819600382144e+04,6.977566418788e-02,0.000000000000e+00,3.014000000000e-02,0.000000000000e+00,5.940561268844e+06,1.237597740761e+08,3.269641898619e+07
5.540000000000e+02,2.300051234227e+05,9.812143971140e+04,5.748616281127e-02,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,5.916554141957e+06,1.239622564702e+08,3.337456898619e+07
5.550000000000e+02,2.075412305399e+05,9.815282876572e+04,4.327404745002e-02,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,5.909440986626e+06,1.241561597245e+08,3.399620648619e+07
5.560000000000e+02,3.035543718366e+05,9.844385783192e+04,3.380849624962e-02,0.000000000000e+00,2.329000000000e-02,7.032558139535e-03,5.950263536311e+06,1.244464121390e+08,3.463668148619e+07
5.570000000000e+02,4.036316057824e+05,9.868052392500e+04,2.817495785403e-02,0.000000000000e+00,3.014000000000e-02,5.023255813953e-03,5.984975970141e+06,1.247924103760e+08,3.546553148619e+07
5.580000000000e+02,4.079543112192e+05,9.861081220345e+04,4.063914972943e-02,0.000000000000e+00,2.945500000000e-02,5.023255813953e-03,5.984488715493e+06,1.251133353355e+08,3.627554398619e+07
5.590000000000e+02,3.115008527556e+05,9.835005748802e+04,5.166059756073e-02,0.000000000000e+00,2.260500000000e-02,5.023255813953e-03,5.948952449532e+06,1.253446675917e+08,3.689718148619e+07
5.600000000000e+02,2.458701989770e+05,9.829259178213e+04,3.689902327276e-02,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,5.925446098575e+06,1.255354991743e+08,3.751881898619e+07
5.610000000000e+02,4.262239995059e+05,9.876907087311e+04,2.067596123776e-02,0.000000000000e+00,3.014000000000e-02,7.032558139535e-03,5.997078356981e+06,1.258994873085e+08,3.834766898619e+07
5.620000000000e+02,4.053987267004e+05,9.864054342769e+04,3.530481828599e-02,0.000000000000e+00,2.534500000000e-02,7.032558139535e-03,5.985450920556e+06,1.261921700680e+08,3.904465648619e+07
5.630000000000e+02,3.551543901924e+05,9.855829121932e+04,3.303208817205e-02,0.000000000000e+00,2.260500000000e-02,6.027906976744e-03,5.967958709552e+06,1.264447981556e+08,3.966629398619e+07
5.640000000000e+02,3.505638027334e+05,9.845333611386e+04,4.828020299016e-02,0.000000000000e+00,2.603000000000e-02,5.023255813953e-03,5.968174102287e+06,1.267055021343e+08,4.038211898619e+07
5.650000000000e+02,2.272442713847e+05,9.807093696342e+04,6.488028490544e-02,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,5.918276406078e+06,1.268580234398e+08,4.100375648619e+07
5.660000000000e+02,2.603844257191e+05,9.821956593747e+04,5.412664564260e-02,0.000000000000e+00,2.740000000000e-02,0.000000000000e+00,5.937142823255e+06,1.270725634106e+08,4.175725648619e+07
5.670000000000e+02,3.004342593161e+05,9.827414977466e+04,6.004675109905e-02,0.000000000000e+00,3.014000000000e-02,0.000000000000e+00,5.952837285582e+06,1.273079315349e+08,4.258610648619e+07
5.680000000000e+02,2.484174443730e+05,9.812090089656e+04,6.536365190003e-02,0.000000000000e+00,2.534500000000e-02,0.000000000000e+00,5.930159317874e+06,1.274860429784e+08,4.328309398619e+07
5.690000000000e+02,2.927006196370e+05,9.831359981643e+04,5.105535189492e-02,0.000000000000e+00,2.877000000000e-02,0.000000000000e+00,5.950770337743e+06,1.277133255917e+08,4.407426898619e+07
5.700000000000e+02,3.262593988867e+05,9.845967135377e+04,3.938883100521e-02,0.000000000000e+00,2.877000000000e-02,0.000000000000e+00,5.963081002102e+06,1.279500002326e+08,4.486544398619e+07
5.710000000000e+02,4.028546550797e+05,9.867974414589e+04,2.836349596605e-02,0.000000000000e+00,2.466000000000e-02,8.037209302326e-03,5.991439663183e+06,1.282347070329e+08,4.554359398619e+07
5.720000000000e+02,3.175186100363e+05,9.834421814320e+04,5.504413148631e-02,0.000000000000e+00,1.301500000000e-02,1.406511627907e-02,5.957081024502e+06,1.284336760268e+08,4.590150648619e+07
5.730000000000e+02,2.186886412512e+05,9.821363501953e+04,3.884963695559e-02,0.000000000000e+00,1.918000000000e-02,0.000000000000e+00,5.918158710979e+06,1.285671372607e+08,4.642895648619e+07
5.740000000000e+02,2.252780617524e+05,9.821017247173e+04,4.208209355308e-02,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,5.925142159024e+06,1.287326985871e+08,4.705059398619e+07
5.750000000000e+02,2.477474229519e+05,9.823115442633e+04,4.770175360754e-02,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,5.935047974609e+06,1.289126457267e+08,4.772874398619e+07
5.760000000000e+02,3.100801305922e+05,9.838836437628e+04,4.537896670964e-02,0.000000000000e+00,2.877000000000e-02,0.000000000000e+00,5.960336150230e+06,1.291347394366e+08,4.851991898619e+07
5.770000000000e+02,3.400888047317e+05,9.841556782640e+04,5.116291485563e-02,0.000000000000e+00,3.014000000000e-02,0.000000000000e+00,5.970483584706e+06,1.293623722317e+08,4.934876898619e+07
5.780000000000e+02,2.662533364972e+05,9.819177231295e+04,6.118048890584e-02,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,5.939632684163e+06,1.295243825826e+08,5.002691898619e+07
5.790000000000e+02,3.328174724570e+05,9.843116789925e+04,4.626218780149e-02,0.000000000000e+00,3.014000000000e-02,0.000000000000e+00,5.969787271726e+06,1.297538551713e+08,5.085576898619e+07
5.800000000000e+02,3.647265754335e+05,9.845168361156e+04,5.338782136256e-02,0.000000000000e+00,3.151000000000e-02,0.000000000000e+00,5.980469521674e+06,1.299872960890e+08,5.172229398619e+07
5.810000000000e+02,3.046864282502e+05,9.825422826832e+04,6.518500273048e-02,0.000000000000e+00,2.740000000000e-02,0.000000000000e+00,5.955964746263e+06,1.301678628007e+08,5.247579398619e+07
5.820000000000e+02,3.294908103590e+05,9.838010407038e+04,5.343994241480e-02,0.000000000000e+00,2.945500000000e-02,0.000000000000e+00,5.968371804145e+06,1.303781649568e+08,5.328580648619e+07
5.830000000000e+02,2.760287852660e+05,9.821327691635e+04,6.152026510229e-02,0.000000000000e+00,2.534500000000e-02,0.000000000000e+00,5.945873669214e+06,1.305398025523e+08,5.398279398619e+07
5.840000000000e+02,2.374231637226e+05,9.817409357510e+04,5.297401752563e-02,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,5.931280153949e+06,1.306822991883e+08,5.460443148619e+07
5.850000000000e+02,2.449712552848e+05,9.823759319865e+04,4.580862364177e-02,0.000000000000e+00,2.329000000000e-02,0.000000000000e+00,5.936394482394e+06,1.308377247876e+08,5.524490648619e+07
5.860000000000e+02,2.864644884586e+05,9.842166941089e+04,3.195608294526e-02,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,5.954209805942e+06,1.310178149128e+08,5.592305648619e+07
5.870000000000e+02,2.658155145304e+05,9.832504196598e+04,3.990538363167e-02,0.000000000000e+00,1.575500000000e-02,7.032558139535e-03,5.944104665680e+06,1.311713377915e+08,5.635631898619e+07
5.880000000000e+02,3.586854202939e+05,9.874219771599e+04,4.993105950882e-03,0.000000000000e+00,2.055000000000e-02,6.027906976744e-03,5.983120104942e+06,1.313908906057e+08,5.692144398619e+07
5.890000000000e+02,3.673652119340e+05,9.856882397059e+04,3.568240619345e-02,0.000000000000e+00,2.329000000000e-02,5.023255813953e-03,5.983745815845e+06,1.315964896919e+08,5.756191898619e+07
5.900000000000e+02,2.060649144992e+05,9.822446449104e+04,3.215541882166e-02,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,5.914835069889e+06,1.316794735726e+08,5.797634398619e+07
5.910000000000e+02,3.072732027210e+05,9.856236414551e+04,1.680131433293e-02,0.000000000000e+00,2.055000000000e-02,5.023255813953e-03,5.965804103176e+06,1.318757922565e+08,5.854146898619e+07
5.920000000000e+02,2.610543130616e+05,9.835357060413e+04,3.367352052134e-02,0.000000000000e+00,1.575500000000e-02,5.023255813953e-03,5.942660649984e+06,1.320104008976e+08,5.897473148619e+07
5.930000000000e+02,1.412136182778e+05,9.798389689840e+04,3.988014847542e-02,0.000000000000e+00,1.301500000000e-02,0.000000000000e+00,5.887189567875e+06,1.320654129220e+08,5.933264398619e+07
5.940000000000e+02,1.880794280746e+05,9.815624318123e+04,3.502164251522e-02,0.000000000000e+00,1.986500000000e-02,0.000000000000e+00,5.916801852508e+06,1.321912936016e+08,5.987893148619e+07
5.950000000000e+02,2.019312733547e+05,9.812046831153e+04,4.693753282757e-02,0.000000000000e+00,2.055000000000e-02,0.000000000000e+00,5.921244149500e+06,1.323118334261e+08,6.044405648619e+07
5.960000000000e+02,2.582990628224e+05,9.830494665803e+04,4.031424717033e-02,0.000000000000e+00,2.397500000000e-02,0.000000000000e+00,5.946210733310e+06,1.324693042335e+08,6.110336898619e+07
5.970000000000e+02,2.941055710063e+05,9.834224049429e+04,4.758102960924e-02,0.000000000000e+00,2.603000000000e-02,0.000000000000e+00,5.959388014201e+06,1.326375733151e+08,6.181919398619e+07
5.980000000000e+02,3.498933473948e+05,9.849495979750e+04,4.197747045430e-02,0.000000000000e+00,2.877000000000e-02,0.000000000000e+00,5.981157588686e+06,1.328333810572e+08,6.261036898619e+07
5.990000000000e+02,1.859972742123e+05,9.800453921905e+04,5.857683611523e-02,0.000000000000e+00,1.644000000000e-02,0.000000000000e+00,5.907223386745e+06,1.329004600364e+08,6.306246898619e+07
6.000000000000e+02,2.387708102422e+05,9.828365959668e+04,3.614544261108e-02,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,5.939166666215e+06,1.330452043679e+08,6.368410648619e+07
6.010000000000e+02,1.527927675644e+05,9.797031443401e+04,4.811858184506e-02,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,5.895635901875e+06,1.331086510184e+08,6.409853148619e+07
6.020000000000e+02,2.059136157438e+05,9.820714012889e+04,3.483265778153e-02,0.000000000000e+00,2.055000000000e-02,0.000000000000e+00,5.926083684422e+06,1.332352212722e+08,6.466365648619e+07
6.030000000000e+02,1.979275360270e+05,9.812450786538e+04,4.466688858045e-02,0.000000000000e+00,1.918000000000e-02,0.000000000000e+00,5.919911247770e+06,1.333394439612e+08,6.519110648619e+07
6.040000000000e+02,2.241580300118e+05,9.821473770982e+04,4.135498934069e-02,0.000000000000e+00,2.123500000000e-02,0.000000000000e+00,5.932619470590e+06,1.334648950545e+08,6.577506898619e+07
6.050000000000e+02,2.557906999488e+05,9.827290716631e+04,4.464229472038e-02,0.000000000000e+00,2.329000000000e-02,0.000000000000e+00,5.945941037427e+06,1.336047669021e+08,6.641554398619e+07
6.060000000000e+02,1.855962805088e+05,9.811396792166e+04,4.087695714055e-02,0.000000000000e+00,1.644000000000e-02,0.000000000000e+00,5.912038844439e+06,1.336849876774e+08,6.686764398619e+07
6.070000000000e+02,2.747798793241e+05,9.849755738231e+04,1.569782290135e-02,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,5.956298148430e+06,1.338422369311e+08,6.748928148619e+07
6.080000000000e+02,2.848549054224e+05,9.831335593244e+04,4.911986711694e-02,0.000000000000e+00,1.849500000000e-02,6.027906976744e-03,5.957128050240e+06,1.339860306250e+08,6.799789398619e+07
6.090000000000e+02,1.995185029759e+05,9.813517434168e+04,4.376175888753e-02,0.000000000000e+00,1.712500000000e-02,0.000000000000e+00,5.918047269475e+06,1.340676969508e+08,6.846883148619e+07
6.100000000000e+02,2.827429886493e+05,9.848466343736e+04,2.071295809176e-02,0.000000000000e+00,2.329000000000e-02,0.000000000000e+00,5.959876170028e+06,1.342232873023e+08,6.910930648619e+07
6.110000000000e+02,2.917465306374e+05,9.833698462159e+04,4.785686900078e-02,0.000000000000e+00,2.055000000000e-02,4.018604651163e-03,5.960552717884e+06,1.343653165667e+08,6.967443148619e+07
6.120000000000e+02,2.625619050376e+05,9.832454971899e+04,3.907003791381e-02,0.000000000000e+00,2.123500000000e-02,0.000000000000e+00,5.947700891519e+06,1.344845832985e+08,7.025839398619e+07
6.130000000000e+02,1.959725837939e+05,9.820979544510e+04,3.028167193519e-02,0.000000000000e+00,1.575500000000e-02,0.000000000000e+00,5.918188424968e+06,1.345627001909e+08,7.069165648619e+07
6.140000000000e+02,2.432941934585e+05,9.837389092173e+04,2.366374573201e-02,0.000000000000e+00,1.644000000000e-02,4.018604651163e-03,5.943667004960e+06,1.346874942260e+08,7.114375648619e+07
6.150000000000e+02,2.964397098688e+05,9.841850969501e+04,3.642276415407e-02,0.000000000000e+00,1.438500000000e-02,1.004651162791e-02,5.965095090549e+06,1.348343401637e+08,7.153934398619e+07
6.160000000000e+02,2.694298042567e+05,9.842345353575e+04,2.580769447097e-02,0.000000000000e+00,1.986500000000e-02,0.000000000000e+00,5.951441474135e+06,1.349493524675e+08,7.208563148619e+07
6.170000000000e+02,2.147887868490e+05,9.824967078352e+04,3.209208048701e-02,0.000000000000e+00,1.712500000000e-02,0.000000000000e+00,5.927694187970e+06,1.350351172562e+08,7.255656898619e+07
6.180000000000e+02,2.111418829668e+05,9.819602360921e+04,3.914234677198e-02,0.000000000000e+00,1.301500000000e-02,6.027906976744e-03,5.928652974062e+06,1.351315705088e+08,7.291448148619e+07
6.190000000000e+02,1.748972242003e+05,9.833870462834e+04,0.000000000000e+00,0.000000000000e+00,1.164500000000e-02,0.000000000000e+00,5.911290531207e+06,1.351959345229e+08,7.323471898619e+07
6.200000000000e+02,1.965157983647e+05,9.840034127799e+04,0.000000000000e+00,0.000000000000e+00,1.438500000000e-02,0.000000000000e+00,5.923956255873e+06,1.352839401585e+08,7.363030648619e+07
6.210000000000e+02,1.462093204296e+05,9.825130291973e+04,0.000000000000e+00,0.000000000000e+00,9.590000000000e-03,0.000000000000e+00,5.897362314910e+06,1.353297984762e+08,7.389403148619e+07
6.220000000000e+02,3.173674524851e+05,9.868977496547e+04,0.000000000000e+00,0.000000000000e+00,1.027500000000e-02,1.406511627907e-02,5.979521244813e+06,1.355009355165e+08,7.417659398619e+07
6.230000000000e+02,2.488640702468e+05,9.853582699622e+04,0.000000000000e+00,0.000000000000e+00,1.438500000000e-02,0.000000000000e+00,5.942549547869e+06,1.355860948162e+08,7.457218148619e+07
6.240000000000e+02,1.867581300955e+05,9.837335327296e+04,0.000000000000e+00,0.000000000000e+00,1.164500000000e-02,0.000000000000e+00,5.915933608544e+06,1.356478167722e+08,7.489241898619e+07
6.250000000000e+02,1.667857437277e+05,9.831507703804e+04,0.000000000000e+00,0.000000000000e+00,1.164500000000e-02,0.000000000000e+00,5.909184589896e+06,1.357097024700e+08,7.521265648619e+07
6.260000000000e+02,1.615775493122e+05,9.829936490808e+04,0.000000000000e+00,0.000000000000e+00,1.164500000000e-02,0.000000000000e+00,5.907724604202e+06,1.357715230415e+08,7.553289398619e+07
6.270000000000e+02,1.690593351168e+05,9.832194292799e+04,0.000000000000e+00,0.000000000000e+00,1.233000000000e-02,0.000000000000e+00,5.911917693830e+06,1.358390236738e+08,7.587196898619e+07
6.280000000000e+02,2.430615246476e+05,9.852117026001e+04,0.000000000000e+00,0.000000000000e+00,1.781000000000e-02,0.000000000000e+00,5.947185338272e+06,1.359519483345e+08,7.636174398619e+07
6.290000000000e+02,2.345931320693e+05,9.850049637521e+04,0.000000000000e+00,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,5.939951558868e+06,1.360405134854e+08,7.677616898619e+07
6.300000000000e+02,2.387097790766e+05,9.851062895742e+04,0.000000000000e+00,0.000000000000e+00,1.575500000000e-02,0.000000000000e+00,5.942387189395e+06,1.361341199469e+08,7.720943148619e+07
6.310000000000e+02,2.409216858725e+05,9.851613618812e+04,0.000000000000e+00,0.000000000000e+00,1.575500000000e-02,0.000000000000e+00,5.943475790015e+06,1.362268560242e+08,7.764269398619e+07
6.320000000000e+02,2.063066247913e+05,9.842730273684e+04,0.000000000000e+00,0.000000000000e+00,1.301500000000e-02,0.000000000000e+00,5.927159227593e+06,1.362963511591e+08,7.800060648619e+07
6.330000000000e+02,1.013123071682e+05,9.809343478045e+04,0.000000000000e+00,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,5.872750505852e+06,1.363020541389e+08,7.815130648619e+07
6.340000000000e+02,4.784846404174e+04,9.784795435573e+04,0.000000000000e+00,0.000000000000e+00,4.110000000000e-03,0.000000000000e+00,5.845644442216e+06,1.362964887841e+08,7.826433148619e+07
6.350000000000e+02,1.839543123108e+05,9.836540453958e+04,0.000000000000e+00,0.000000000000e+00,1.712500000000e-02,0.000000000000e+00,5.927481280477e+06,1.364032697291e+08,7.873526898619e+07
6.360000000000e+02,2.200026716646e+05,9.846345635057e+04,0.000000000000e+00,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,5.936626900573e+06,1.364900829809e+08,7.914969398619e+07
6.370000000000e+02,1.078882932985e+05,9.811870431227e+04,0.000000000000e+00,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,5.875919961359e+06,1.364954829226e+08,7.930039398619e+07
6.380000000000e+02,3.545636525559e+04,9.777361196999e+04,0.000000000000e+00,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,5.836286388856e+06,1.364772365179e+08,7.937574398619e+07
6.390000000000e+02,1.167242129114e+05,9.815129842333e+04,0.000000000000e+00,0.000000000000e+00,1.233000000000e-02,0.000000000000e+00,5.893702583509e+06,1.365440198119e+08,7.971481898619e+07
